condition_id,catalyst,loading_g_L,pH,irradiance_mW_cm2,scavenger,replicate,time_min,C_over_C0,absorbance_664nm
C153,N-TiO2/H2O2,0.75,7.0,105,none,1,90,0.0896,0.10645
C153,N-TiO2/H2O2,0.75,7.0,105,none,1,120,0.025,0.02664
C153,N-TiO2/H2O2,0.75,7.0,105,none,2,0,1.04978,1.10446
C153,N-TiO2/H2O2,0.75,7.0,105,none,2,5,0.88958,0.93234
C153,N-TiO2/H2O2,0.75,7.0,105,none,2,10,0.74386,0.77822
C153,N-TiO2/H2O2,0.75,7.0,105,none,2,20,0.53218,0.55067
C153,N-TiO2/H2O2,0.75,7.0,105,none,2,30,0.35945,0.38106
C153,N-TiO2/H2O2,0.75,7.0,105,none,2,45,0.23412,0.26078
C153,N-TiO2/H2O2,0.75,7.0,105,none,2,60,0.13763,0.1415
C153,N-TiO2/H2O2,0.75,7.0,105,none,2,90,0.06642,0.06684
C153,N-TiO2/H2O2,0.75,7.0,105,none,2,120,0.02711,0.03087
C153,N-TiO2/H2O2,0.75,7.0,105,none,3,0,1.0366,1.08309
C153,N-TiO2/H2O2,0.75,7.0,105,none,3,5,0.90129,0.94289
C153,N-TiO2/H2O2,0.75,7.0,105,none,3,10,0.76194,0.81023
C153,N-TiO2/H2O2,0.75,7.0,105,none,3,20,0.54535,0.56998
C153,N-TiO2/H2O2,0.75,7.0,105,none,3,30,0.40657,0.43472
C153,N-TiO2/H2O2,0.75,7.0,105,none,3,45,0.24362,0.26178
C153,N-TiO2/H2O2,0.75,7.0,105,none,3,60,0.15665,0.15933
C153,N-TiO2/H2O2,0.75,7.0,105,none,3,90,0.05465,0.0728
C153,N-TiO2/H2O2,0.75,7.0,105,none,3,120,0.05075,0.06246
C154,N-TiO2/H2O2,0.75,8.5,55,none,1,0,1.00577,1.05134
C154,N-TiO2/H2O2,0.75,8.5,55,none,1,5,0.89337,0.93811
C154,N-TiO2/H2O2,0.75,8.5,55,none,1,10,0.80702,0.84514
C154,N-TiO2/H2O2,0.75,8.5,55,none,1,20,0.60985,0.63172
C154,N-TiO2/H2O2,0.75,8.5,55,none,1,30,0.52268,0.55301
C154,N-TiO2/H2O2,0.75,8.5,55,none,1,45,0.33805,0.35349
C154,N-TiO2/H2O2,0.75,8.5,55,none,1,60,0.21909,0.24451
C154,N-TiO2/H2O2,0.75,8.5,55,none,1,90,0.1614,0.16789
C154,N-TiO2/H2O2,0.75,8.5,55,none,1,120,0.09936,0.09313
C154,N-TiO2/H2O2,0.75,8.5,55,none,2,0,1.00945,1.0728
C154,N-TiO2/H2O2,0.75,8.5,55,none,2,5,0.90232,0.93994
C154,N-TiO2/H2O2,0.75,8.5,55,none,2,10,0.7934,0.82307
C154,N-TiO2/H2O2,0.75,8.5,55,none,2,20,0.61014,0.62432
C154,N-TiO2/H2O2,0.75,8.5,55,none,2,30,0.47463,0.49011
C154,N-TiO2/H2O2,0.75,8.5,55,none,2,45,0.34953,0.36671
C154,N-TiO2/H2O2,0.75,8.5,55,none,2,60,0.26205,0.27898
C154,N-TiO2/H2O2,0.75,8.5,55,none,2,90,0.07328,0.0818
C154,N-TiO2/H2O2,0.75,8.5,55,none,2,120,0.025,0.01957
C154,N-TiO2/H2O2,0.75,8.5,55,none,3,0,1.01897,1.07543
C154,N-TiO2/H2O2,0.75,8.5,55,none,3,5,0.898,0.93022
C154,N-TiO2/H2O2,0.75,8.5,55,none,3,10,0.81546,0.8551
C154,N-TiO2/H2O2,0.75,8.5,55,none,3,20,0.59214,0.63875
C154,N-TiO2/H2O2,0.75,8.5,55,none,3,30,0.50643,0.52246
C154,N-TiO2/H2O2,0.75,8.5,55,none,3,45,0.35282,0.369
C154,N-TiO2/H2O2,0.75,8.5,55,none,3,60,0.25302,0.26097
C154,N-TiO2/H2O2,0.75,8.5,55,none,3,90,0.15394,0.15609
C154,N-TiO2/H2O2,0.75,8.5,55,none,3,120,0.07128,0.07796
C155,N-TiO2/H2O2,0.75,8.5,80,none,1,0,1.01798,1.08305
C155,N-TiO2/H2O2,0.75,8.5,80,none,1,5,0.8784,0.91873
C155,N-TiO2/H2O2,0.75,8.5,80,none,1,10,0.78564,0.81009
C155,N-TiO2/H2O2,0.75,8.5,80,none,1,20,0.60744,0.62646
C155,N-TiO2/H2O2,0.75,8.5,80,none,1,30,0.45147,0.47637
C155,N-TiO2/H2O2,0.75,8.5,80,none,1,45,0.31471,0.31957
C155,N-TiO2/H2O2,0.75,8.5,80,none,1,60,0.23633,0.24197
C155,N-TiO2/H2O2,0.75,8.5,80,none,1,90,0.08756,0.09499
C155,N-TiO2/H2O2,0.75,8.5,80,none,1,120,0.09273,0.11232
C155,N-TiO2/H2O2,0.75,8.5,80,none,2,0,1.017,1.09142
C155,N-TiO2/H2O2,0.75,8.5,80,none,2,5,0.91227,0.9547
C155,N-TiO2/H2O2,0.75,8.5,80,none,2,10,0.79305,0.84588
C155,N-TiO2/H2O2,0.75,8.5,80,none,2,20,0.62574,0.65709
C155,N-TiO2/H2O2,0.75,8.5,80,none,2,30,0.47543,0.4937
C155,N-TiO2/H2O2,0.75,8.5,80,none,2,45,0.30763,0.31749
C155,N-TiO2/H2O2,0.75,8.5,80,none,2,60,0.21569,0.2214
C155,N-TiO2/H2O2,0.75,8.5,80,none,2,90,0.09738,0.09424
C155,N-TiO2/H2O2,0.75,8.5,80,none,2,120,0.045,0.04327
C155,N-TiO2/H2O2,0.75,8.5,80,none,3,0,1.03388,1.08662
C155,N-TiO2/H2O2,0.75,8.5,80,none,3,5,0.88361,0.94163
C155,N-TiO2/H2O2,0.75,8.5,80,none,3,10,0.78316,0.81479
C155,N-TiO2/H2O2,0.75,8.5,80,none,3,20,0.60009,0.64534
C155,N-TiO2/H2O2,0.75,8.5,80,none,3,30,0.45063,0.46889
C155,N-TiO2/H2O2,0.75,8.5,80,none,3,45,0.34098,0.35874
C155,N-TiO2/H2O2,0.75,8.5,80,none,3,60,0.17407,0.18426
C155,N-TiO2/H2O2,0.75,8.5,80,none,3,90,0.13528,0.1347
C155,N-TiO2/H2O2,0.75,8.5,80,none,3,120,0.08397,0.09655
C156,N-TiO2/H2O2,0.75,8.5,105,none,1,0,1.01489,1.053
C156,N-TiO2/H2O2,0.75,8.5,105,none,1,5,0.84459,0.90337
C156,N-TiO2/H2O2,0.75,8.5,105,none,1,10,0.72965,0.76805
C156,N-TiO2/H2O2,0.75,8.5,105,none,1,20,0.55213,0.57357
C156,N-TiO2/H2O2,0.75,8.5,105,none,1,30,0.39528,0.42249
C156,N-TiO2/H2O2,0.75,8.5,105,none,1,45,0.25802,0.28157
C156,N-TiO2/H2O2,0.75,8.5,105,none,1,60,0.20127,0.21138
C156,N-TiO2/H2O2,0.75,8.5,105,none,1,90,0.09143,0.08274
C156,N-TiO2/H2O2,0.75,8.5,105,none,1,120,0.03362,0.03558
C156,N-TiO2/H2O2,0.75,8.5,105,none,2,0,1.02987,1.07328
C156,N-TiO2/H2O2,0.75,8.5,105,none,2,5,0.85395,0.90919
C156,N-TiO2/H2O2,0.75,8.5,105,none,2,10,0.75845,0.79065
C156,N-TiO2/H2O2,0.75,8.5,105,none,2,20,0.57393,0.60871
C156,N-TiO2/H2O2,0.75,8.5,105,none,2,30,0.39637,0.42543
C156,N-TiO2/H2O2,0.75,8.5,105,none,2,45,0.27477,0.28648
C156,N-TiO2/H2O2,0.75,8.5,105,none,2,60,0.22821,0.22751
C156,N-TiO2/H2O2,0.75,8.5,105,none,2,90,0.04494,0.06131
C156,N-TiO2/H2O2,0.75,8.5,105,none,2,120,0.025,0.0168
C156,N-TiO2/H2O2,0.75,8.5,105,none,3,0,0.99669,1.0386
C156,N-TiO2/H2O2,0.75,8.5,105,none,3,5,0.84903,0.89301
C156,N-TiO2/H2O2,0.75,8.5,105,none,3,10,0.71292,0.75386
C156,N-TiO2/H2O2,0.75,8.5,105,none,3,20,0.54586,0.57113
C156,N-TiO2/H2O2,0.75,8.5,105,none,3,30,0.38104,0.41057
C156,N-TiO2/H2O2,0.75,8.5,105,none,3,45,0.25943,0.28574
C156,N-TiO2/H2O2,0.75,8.5,105,none,3,60,0.15509,0.15422
C156,N-TiO2/H2O2,0.75,8.5,105,none,3,90,0.08679,0.09007
C156,N-TiO2/H2O2,0.75,8.5,105,none,3,120,0.025,0.03264
C157,N-TiO2/H2O2,1.0,4.0,55,none,1,0,1.03209,1.0912
C157,N-TiO2/H2O2,1.0,4.0,55,none,1,5,0.92824,0.98841
C157,N-TiO2/H2O2,1.0,4.0,55,none,1,10,0.77842,0.81554
C157,N-TiO2/H2O2,1.0,4.0,55,none,1,20,0.65692,0.69049
C157,N-TiO2/H2O2,1.0,4.0,55,none,1,30,0.48343,0.50391
C157,N-TiO2/H2O2,1.0,4.0,55,none,1,45,0.35673,0.37523
C157,N-TiO2/H2O2,1.0,4.0,55,none,1,60,0.27571,0.2985
C157,N-TiO2/H2O2,1.0,4.0,55,none,1,90,0.10328,0.10816
C157,N-TiO2/H2O2,1.0,4.0,55,none,1,120,0.08189,0.07385
C157,N-TiO2/H2O2,1.0,4.0,55,none,2,0,0.97125,1.01982
C157,N-TiO2/H2O2,1.0,4.0,55,none,2,5,0.93448,0.97976
C157,N-TiO2/H2O2,1.0,4.0,55,none,2,10,0.79538,0.8278
C157,N-TiO2/H2O2,1.0,4.0,55,none,2,20,0.65813,0.69104
C157,N-TiO2/H2O2,1.0,4.0,55,none,2,30,0.53988,0.57711
C157,N-TiO2/H2O2,1.0,4.0,55,none,2,45,0.36809,0.39481
C157,N-TiO2/H2O2,1.0,4.0,55,none,2,60,0.26529,0.28614
C157,N-TiO2/H2O2,1.0,4.0,55,none,2,90,0.16073,0.16637
C157,N-TiO2/H2O2,1.0,4.0,55,none,2,120,0.07838,0.09626
C157,N-TiO2/H2O2,1.0,4.0,55,none,3,0,1.0125,1.07406
C157,N-TiO2/H2O2,1.0,4.0,55,none,3,5,0.94423,0.98573
C157,N-TiO2/H2O2,1.0,4.0,55,none,3,10,0.77445,0.82106
C157,N-TiO2/H2O2,1.0,4.0,55,none,3,20,0.65492,0.68666
C157,N-TiO2/H2O2,1.0,4.0,55,none,3,30,0.54166,0.57072
C157,N-TiO2/H2O2,1.0,4.0,55,none,3,45,0.36403,0.38753
C157,N-TiO2/H2O2,1.0,4.0,55,none,3,60,0.26123,0.26511
C157,N-TiO2/H2O2,1.0,4.0,55,none,3,90,0.13869,0.14911
C157,N-TiO2/H2O2,1.0,4.0,55,none,3,120,0.06393,0.07613
C158,N-TiO2/H2O2,1.0,4.0,80,none,1,0,0.9785,1.02246
C158,N-TiO2/H2O2,1.0,4.0,80,none,1,5,0.88885,0.92608
C158,N-TiO2/H2O2,1.0,4.0,80,none,1,10,0.79728,0.84049
C158,N-TiO2/H2O2,1.0,4.0,80,none,1,20,0.62019,0.65512
C158,N-TiO2/H2O2,1.0,4.0,80,none,1,30,0.46808,0.49067
C158,N-TiO2/H2O2,1.0,4.0,80,none,1,45,0.311,0.31993
C158,N-TiO2/H2O2,1.0,4.0,80,none,1,60,0.21326,0.22488
C158,N-TiO2/H2O2,1.0,4.0,80,none,1,90,0.14835,0.16057
C158,N-TiO2/H2O2,1.0,4.0,80,none,1,120,0.07916,0.07457
C158,N-TiO2/H2O2,1.0,4.0,80,none,2,0,1.02261,1.06486
C158,N-TiO2/H2O2,1.0,4.0,80,none,2,5,0.90347,0.94264
C158,N-TiO2/H2O2,1.0,4.0,80,none,2,10,0.81955,0.85541
C158,N-TiO2/H2O2,1.0,4.0,80,none,2,20,0.60874,0.63874
C158,N-TiO2/H2O2,1.0,4.0,80,none,2,30,0.49807,0.52108
C158,N-TiO2/H2O2,1.0,4.0,80,none,2,45,0.36113,0.38054
C158,N-TiO2/H2O2,1.0,4.0,80,none,2,60,0.23071,0.24806
C158,N-TiO2/H2O2,1.0,4.0,80,none,2,90,0.15777,0.15745
C158,N-TiO2/H2O2,1.0,4.0,80,none,2,120,0.07907,0.05973
C158,N-TiO2/H2O2,1.0,4.0,80,none,3,0,0.96942,1.01499
C158,N-TiO2/H2O2,1.0,4.0,80,none,3,5,0.84346,0.87537
C158,N-TiO2/H2O2,1.0,4.0,80,none,3,10,0.74149,0.77768
C158,N-TiO2/H2O2,1.0,4.0,80,none,3,20,0.61691,0.64227
C158,N-TiO2/H2O2,1.0,4.0,80,none,3,30,0.4936,0.521
C158,N-TiO2/H2O2,1.0,4.0,80,none,3,45,0.34933,0.37996
C158,N-TiO2/H2O2,1.0,4.0,80,none,3,60,0.24051,0.25323
C158,N-TiO2/H2O2,1.0,4.0,80,none,3,90,0.14517,0.16057
C158,N-TiO2/H2O2,1.0,4.0,80,none,3,120,0.04432,0.04666
C159,N-TiO2/H2O2,1.0,4.0,105,none,1,0,1.02671,1.07306
C159,N-TiO2/H2O2,1.0,4.0,105,none,1,5,0.89233,0.93354
C159,N-TiO2/H2O2,1.0,4.0,105,none,1,10,0.77487,0.81445
C159,N-TiO2/H2O2,1.0,4.0,105,none,1,20,0.60934,0.65316
C159,N-TiO2/H2O2,1.0,4.0,105,none,1,30,0.46453,0.48754
C159,N-TiO2/H2O2,1.0,4.0,105,none,1,45,0.32544,0.35149
C159,N-TiO2/H2O2,1.0,4.0,105,none,1,60,0.22521,0.24573
C159,N-TiO2/H2O2,1.0,4.0,105,none,1,90,0.08166,0.08179
C159,N-TiO2/H2O2,1.0,4.0,105,none,1,120,0.0496,0.03422
C159,N-TiO2/H2O2,1.0,4.0,105,none,2,0,0.99234,1.04529
C159,N-TiO2/H2O2,1.0,4.0,105,none,2,5,0.88735,0.94449
C159,N-TiO2/H2O2,1.0,4.0,105,none,2,10,0.79046,0.81844
C159,N-TiO2/H2O2,1.0,4.0,105,none,2,20,0.61273,0.65202
C159,N-TiO2/H2O2,1.0,4.0,105,none,2,30,0.42768,0.43972
C159,N-TiO2/H2O2,1.0,4.0,105,none,2,45,0.31913,0.32456
C159,N-TiO2/H2O2,1.0,4.0,105,none,2,60,0.22705,0.24268
C159,N-TiO2/H2O2,1.0,4.0,105,none,2,90,0.11324,0.12223
C159,N-TiO2/H2O2,1.0,4.0,105,none,2,120,0.04913,0.06479
C159,N-TiO2/H2O2,1.0,4.0,105,none,3,0,0.98952,1.04223
C159,N-TiO2/H2O2,1.0,4.0,105,none,3,5,0.85287,0.89378
C159,N-TiO2/H2O2,1.0,4.0,105,none,3,10,0.80728,0.85222
C159,N-TiO2/H2O2,1.0,4.0,105,none,3,20,0.59167,0.62074
C159,N-TiO2/H2O2,1.0,4.0,105,none,3,30,0.45334,0.48636
C159,N-TiO2/H2O2,1.0,4.0,105,none,3,45,0.30102,0.30032
C159,N-TiO2/H2O2,1.0,4.0,105,none,3,60,0.21372,0.22805
C159,N-TiO2/H2O2,1.0,4.0,105,none,3,90,0.10411,0.11624
C159,N-TiO2/H2O2,1.0,4.0,105,none,3,120,0.06726,0.07642
C160,N-TiO2/H2O2,1.0,5.5,55,none,1,0,0.98775,1.04388
C160,N-TiO2/H2O2,1.0,5.5,55,none,1,5,0.89276,0.9498
C160,N-TiO2/H2O2,1.0,5.5,55,none,1,10,0.76753,0.82272
C160,N-TiO2/H2O2,1.0,5.5,55,none,1,20,0.62626,0.67944
C160,N-TiO2/H2O2,1.0,5.5,55,none,1,30,0.49121,0.5089
C160,N-TiO2/H2O2,1.0,5.5,55,none,1,45,0.29377,0.30505
C160,N-TiO2/H2O2,1.0,5.5,55,none,1,60,0.21853,0.22421
C160,N-TiO2/H2O2,1.0,5.5,55,none,1,90,0.11653,0.12384
C160,N-TiO2/H2O2,1.0,5.5,55,none,1,120,0.05906,0.06752
C160,N-TiO2/H2O2,1.0,5.5,55,none,2,0,1.00563,1.05886
C160,N-TiO2/H2O2,1.0,5.5,55,none,2,5,0.85917,0.91508
C160,N-TiO2/H2O2,1.0,5.5,55,none,2,10,0.75763,0.8124
C160,N-TiO2/H2O2,1.0,5.5,55,none,2,20,0.60229,0.63307
C160,N-TiO2/H2O2,1.0,5.5,55,none,2,30,0.49237,0.53352
C160,N-TiO2/H2O2,1.0,5.5,55,none,2,45,0.32186,0.32604
C160,N-TiO2/H2O2,1.0,5.5,55,none,2,60,0.18685,0.19086
C160,N-TiO2/H2O2,1.0,5.5,55,none,2,90,0.11141,0.11556
C160,N-TiO2/H2O2,1.0,5.5,55,none,2,120,0.05423,0.04721
C160,N-TiO2/H2O2,1.0,5.5,55,none,3,0,1.03375,1.07352
C160,N-TiO2/H2O2,1.0,5.5,55,none,3,5,0.87725,0.92583
C160,N-TiO2/H2O2,1.0,5.5,55,none,3,10,0.81966,0.86225
C160,N-TiO2/H2O2,1.0,5.5,55,none,3,20,0.60983,0.6484
C160,N-TiO2/H2O2,1.0,5.5,55,none,3,30,0.51299,0.53022
C160,N-TiO2/H2O2,1.0,5.5,55,none,3,45,0.33408,0.34813
C160,N-TiO2/H2O2,1.0,5.5,55,none,3,60,0.20392,0.22276
C160,N-TiO2/H2O2,1.0,5.5,55,none,3,90,0.10433,0.10754
C160,N-TiO2/H2O2,1.0,5.5,55,none,3,120,0.0863,0.09733
C161,N-TiO2/H2O2,1.0,5.5,80,none,1,0,0.99409,1.03912
C161,N-TiO2/H2O2,1.0,5.5,80,none,1,5,0.87821,0.93103
C161,N-TiO2/H2O2,1.0,5.5,80,none,1,10,0.72997,0.76483
C161,N-TiO2/H2O2,1.0,5.5,80,none,1,20,0.5422,0.57819
C161,N-TiO2/H2O2,1.0,5.5,80,none,1,30,0.44863,0.47897
C161,N-TiO2/H2O2,1.0,5.5,80,none,1,45,0.25051,0.26182
C161,N-TiO2/H2O2,1.0,5.5,80,none,1,60,0.16918,0.17501
C161,N-TiO2/H2O2,1.0,5.5,80,none,1,90,0.09514,0.0955
C161,N-TiO2/H2O2,1.0,5.5,80,none,1,120,0.03771,0.04093
C161,N-TiO2/H2O2,1.0,5.5,80,none,2,0,1.00716,1.05623
C161,N-TiO2/H2O2,1.0,5.5,80,none,2,5,0.84963,0.91518
C161,N-TiO2/H2O2,1.0,5.5,80,none,2,10,0.78594,0.82015
C161,N-TiO2/H2O2,1.0,5.5,80,none,2,20,0.59594,0.61715
C161,N-TiO2/H2O2,1.0,5.5,80,none,2,30,0.44,0.44535
C161,N-TiO2/H2O2,1.0,5.5,80,none,2,45,0.28182,0.28981
C161,N-TiO2/H2O2,1.0,5.5,80,none,2,60,0.19841,0.21506
C161,N-TiO2/H2O2,1.0,5.5,80,none,2,90,0.11891,0.12533
C161,N-TiO2/H2O2,1.0,5.5,80,none,2,120,0.025,0.01291
C161,N-TiO2/H2O2,1.0,5.5,80,none,3,0,0.97982,1.03121
C161,N-TiO2/H2O2,1.0,5.5,80,none,3,5,0.90469,0.93272
C161,N-TiO2/H2O2,1.0,5.5,80,none,3,10,0.76717,0.7975
C161,N-TiO2/H2O2,1.0,5.5,80,none,3,20,0.6011,0.63051
C161,N-TiO2/H2O2,1.0,5.5,80,none,3,30,0.44533,0.47382
C161,N-TiO2/H2O2,1.0,5.5,80,none,3,45,0.278,0.28293
C161,N-TiO2/H2O2,1.0,5.5,80,none,3,60,0.20025,0.20582
C161,N-TiO2/H2O2,1.0,5.5,80,none,3,90,0.08011,0.08792
C161,N-TiO2/H2O2,1.0,5.5,80,none,3,120,0.02725,0.02814
C162,N-TiO2/H2O2,1.0,5.5,105,none,1,0,1.00809,1.05107
C162,N-TiO2/H2O2,1.0,5.5,105,none,1,5,0.84163,0.88714
C162,N-TiO2/H2O2,1.0,5.5,105,none,1,10,0.73774,0.76869
C162,N-TiO2/H2O2,1.0,5.5,105,none,1,20,0.55151,0.58247
C162,N-TiO2/H2O2,1.0,5.5,105,none,1,30,0.41758,0.44849
C162,N-TiO2/H2O2,1.0,5.5,105,none,1,45,0.22213,0.24694
C162,N-TiO2/H2O2,1.0,5.5,105,none,1,60,0.1531,0.1536
C162,N-TiO2/H2O2,1.0,5.5,105,none,1,90,0.08256,0.09078
C162,N-TiO2/H2O2,1.0,5.5,105,none,1,120,0.05528,0.05782
C162,N-TiO2/H2O2,1.0,5.5,105,none,2,0,1.03034,1.08167
C162,N-TiO2/H2O2,1.0,5.5,105,none,2,5,0.90295,0.95433
C162,N-TiO2/H2O2,1.0,5.5,105,none,2,10,0.76809,0.80523
C162,N-TiO2/H2O2,1.0,5.5,105,none,2,20,0.51945,0.54994
C162,N-TiO2/H2O2,1.0,5.5,105,none,2,30,0.39301,0.40513
C162,N-TiO2/H2O2,1.0,5.5,105,none,2,45,0.25192,0.25813
C162,N-TiO2/H2O2,1.0,5.5,105,none,2,60,0.18572,0.2009
C162,N-TiO2/H2O2,1.0,5.5,105,none,2,90,0.07895,0.0863
C162,N-TiO2/H2O2,1.0,5.5,105,none,2,120,0.02997,0.01667
C162,N-TiO2/H2O2,1.0,5.5,105,none,3,0,1.01418,1.06302
C162,N-TiO2/H2O2,1.0,5.5,105,none,3,5,0.86626,0.91187
C162,N-TiO2/H2O2,1.0,5.5,105,none,3,10,0.75607,0.80285
C162,N-TiO2/H2O2,1.0,5.5,105,none,3,20,0.55722,0.58354
C162,N-TiO2/H2O2,1.0,5.5,105,none,3,30,0.41675,0.43334
C162,N-TiO2/H2O2,1.0,5.5,105,none,3,45,0.25492,0.25693
C162,N-TiO2/H2O2,1.0,5.5,105,none,3,60,0.17135,0.1769
C162,N-TiO2/H2O2,1.0,5.5,105,none,3,90,0.10051,0.10348
C162,N-TiO2/H2O2,1.0,5.5,105,none,3,120,0.05028,0.04244
C163,N-TiO2/H2O2,1.0,7.0,55,none,1,0,0.9876,1.02552
C163,N-TiO2/H2O2,1.0,7.0,55,none,1,5,0.87728,0.91347
C163,N-TiO2/H2O2,1.0,7.0,55,none,1,10,0.75633,0.79426
C163,N-TiO2/H2O2,1.0,7.0,55,none,1,20,0.59725,0.62808
C163,N-TiO2/H2O2,1.0,7.0,55,none,1,30,0.47215,0.49244
C163,N-TiO2/H2O2,1.0,7.0,55,none,1,45,0.32655,0.33181
C163,N-TiO2/H2O2,1.0,7.0,55,none,1,60,0.20498,0.21552
C163,N-TiO2/H2O2,1.0,7.0,55,none,1,90,0.07182,0.08268
C163,N-TiO2/H2O2,1.0,7.0,55,none,1,120,0.03202,0.02464
C163,N-TiO2/H2O2,1.0,7.0,55,none,2,0,1.03092,1.08433
C163,N-TiO2/H2O2,1.0,7.0,55,none,2,5,0.94169,0.98844
C163,N-TiO2/H2O2,1.0,7.0,55,none,2,10,0.80452,0.84375
C163,N-TiO2/H2O2,1.0,7.0,55,none,2,20,0.59485,0.62767
C163,N-TiO2/H2O2,1.0,7.0,55,none,2,30,0.4817,0.49851
C163,N-TiO2/H2O2,1.0,7.0,55,none,2,45,0.3223,0.33604
C163,N-TiO2/H2O2,1.0,7.0,55,none,2,60,0.22364,0.22292
C163,N-TiO2/H2O2,1.0,7.0,55,none,2,90,0.11054,0.12497
C163,N-TiO2/H2O2,1.0,7.0,55,none,2,120,0.025,0.02972
C163,N-TiO2/H2O2,1.0,7.0,55,none,3,0,1.00124,1.06004
C163,N-TiO2/H2O2,1.0,7.0,55,none,3,5,0.91557,0.9621
C163,N-TiO2/H2O2,1.0,7.0,55,none,3,10,0.78356,0.81091
C163,N-TiO2/H2O2,1.0,7.0,55,none,3,20,0.57688,0.61154
C163,N-TiO2/H2O2,1.0,7.0,55,none,3,30,0.41174,0.43474
C163,N-TiO2/H2O2,1.0,7.0,55,none,3,45,0.33453,0.33913
C163,N-TiO2/H2O2,1.0,7.0,55,none,3,60,0.24218,0.25527
C163,N-TiO2/H2O2,1.0,7.0,55,none,3,90,0.13244,0.13105
C163,N-TiO2/H2O2,1.0,7.0,55,none,3,120,0.07485,0.07373
C164,N-TiO2/H2O2,1.0,7.0,80,none,1,0,1.0209,1.06608
C164,N-TiO2/H2O2,1.0,7.0,80,none,1,5,0.89263,0.93559
C164,N-TiO2/H2O2,1.0,7.0,80,none,1,10,0.77992,0.82473
C164,N-TiO2/H2O2,1.0,7.0,80,none,1,20,0.59125,0.62396
C164,N-TiO2/H2O2,1.0,7.0,80,none,1,30,0.42972,0.45385
C164,N-TiO2/H2O2,1.0,7.0,80,none,1,45,0.25061,0.26564
C164,N-TiO2/H2O2,1.0,7.0,80,none,1,60,0.16611,0.16305
C164,N-TiO2/H2O2,1.0,7.0,80,none,1,90,0.11203,0.11956
C164,N-TiO2/H2O2,1.0,7.0,80,none,1,120,0.04085,0.02852
C164,N-TiO2/H2O2,1.0,7.0,80,none,2,0,0.96711,1.02317
C164,N-TiO2/H2O2,1.0,7.0,80,none,2,5,0.85702,0.8906
C164,N-TiO2/H2O2,1.0,7.0,80,none,2,10,0.7728,0.8212
C164,N-TiO2/H2O2,1.0,7.0,80,none,2,20,0.56224,0.59192
C164,N-TiO2/H2O2,1.0,7.0,80,none,2,30,0.4314,0.44509
C164,N-TiO2/H2O2,1.0,7.0,80,none,2,45,0.27106,0.29049
C164,N-TiO2/H2O2,1.0,7.0,80,none,2,60,0.15177,0.16054
C164,N-TiO2/H2O2,1.0,7.0,80,none,2,90,0.05053,0.04866
C164,N-TiO2/H2O2,1.0,7.0,80,none,2,120,0.04934,0.05608
C164,N-TiO2/H2O2,1.0,7.0,80,none,3,0,1.01664,1.06469
C164,N-TiO2/H2O2,1.0,7.0,80,none,3,5,0.87483,0.90704
C164,N-TiO2/H2O2,1.0,7.0,80,none,3,10,0.76933,0.82559
C164,N-TiO2/H2O2,1.0,7.0,80,none,3,20,0.5873,0.61628
C164,N-TiO2/H2O2,1.0,7.0,80,none,3,30,0.43718,0.45312
C164,N-TiO2/H2O2,1.0,7.0,80,none,3,45,0.31097,0.33524
C164,N-TiO2/H2O2,1.0,7.0,80,none,3,60,0.19397,0.21358
C164,N-TiO2/H2O2,1.0,7.0,80,none,3,90,0.06996,0.08359
C164,N-TiO2/H2O2,1.0,7.0,80,none,3,120,0.025,0.0377
C165,N-TiO2/H2O2,1.0,7.0,105,none,1,0,0.98642,1.03828
C165,N-TiO2/H2O2,1.0,7.0,105,none,1,5,0.8399,0.88396
C165,N-TiO2/H2O2,1.0,7.0,105,none,1,10,0.71873,0.74493
C165,N-TiO2/H2O2,1.0,7.0,105,none,1,20,0.49949,0.52767
C165,N-TiO2/H2O2,1.0,7.0,105,none,1,30,0.39068,0.41708
C165,N-TiO2/H2O2,1.0,7.0,105,none,1,45,0.25895,0.26049
C165,N-TiO2/H2O2,1.0,7.0,105,none,1,60,0.14181,0.14858
C165,N-TiO2/H2O2,1.0,7.0,105,none,1,90,0.06692,0.0828
C165,N-TiO2/H2O2,1.0,7.0,105,none,1,120,0.06659,0.05948
C165,N-TiO2/H2O2,1.0,7.0,105,none,2,0,1.02446,1.06962
C165,N-TiO2/H2O2,1.0,7.0,105,none,2,5,0.91095,0.94548
C165,N-TiO2/H2O2,1.0,7.0,105,none,2,10,0.78889,0.82186
C165,N-TiO2/H2O2,1.0,7.0,105,none,2,20,0.56719,0.59761
C165,N-TiO2/H2O2,1.0,7.0,105,none,2,30,0.39381,0.42131
C165,N-TiO2/H2O2,1.0,7.0,105,none,2,45,0.26485,0.27708
C165,N-TiO2/H2O2,1.0,7.0,105,none,2,60,0.17014,0.19019
C165,N-TiO2/H2O2,1.0,7.0,105,none,2,90,0.05066,0.05663
C165,N-TiO2/H2O2,1.0,7.0,105,none,2,120,0.03323,0.03476
C165,N-TiO2/H2O2,1.0,7.0,105,none,3,0,0.99504,1.04518
C165,N-TiO2/H2O2,1.0,7.0,105,none,3,5,0.85962,0.90677
C165,N-TiO2/H2O2,1.0,7.0,105,none,3,10,0.73934,0.78028
C165,N-TiO2/H2O2,1.0,7.0,105,none,3,20,0.55971,0.58259
C165,N-TiO2/H2O2,1.0,7.0,105,none,3,30,0.38871,0.38862
